Unnamed: 0,Thời gian,Tiêu đề,URL,content
10,(20/10/2025 16:38),"Nếu một ngày tài khoản chứng khoán giảm cả tỷ đồng, đừng buồn vì có những người đã mất hàng nghìn, chục nghìn tỷ",https://cafef.vn/neu-mot-ngay-tai-khoan-chung-khoan-giam-ca-ty-dong-dung-buon-vi-co-nhung-nguoi-da-mat-hang-nghin-chuc-nghin-ty-188251020163817401.chn?utm_source=du-lieu,"Phiên giao dịch ngày 20/10, thị trường chứng khoán giảm mạnh với chỉ số VN-Index giảm 94,76 điểm, tương ứng giảm 5,47% xuống 1.636,43 điểm. Tính theo số điểm, đây là phiên giảm kỷ lục của VN-Index.
Hàng loạt cổ phiếu đã giảm về mức giá sàn, trong đó có cả cổ phiếu của các tỷ phú đô la khiến cho tài sản của họ ""bay"" hàng nghìn, thậm chí hàng chục nghìn tỷ đồng.
Cụ thể, tài sản người giàu nhất Việt Nam Phạm Nhật Vượng đã giảm 20.400 tỷ đồng, tương đương giảm 4,5%. Trong phiên giao dịch ngày hôm nay, cổ phiếu VIC đã giảm 4,5% về mức 194.900 đồng/cp.
Tài sản 3 tỷ phú đô la Trần Đình Long, Hồ Hùng Anh, Nguyễn Đăng Quang cùng giảm 7% trong ngày hôm nay do các cổ phiếu mà các tỷ phú này đang sở hữu là HPG, TCB và MSN đều giảm sàn. Cụ thể, tài sản ông Trần Đình Long giảm khoảng 3.900 tỷ, ông Hồ Hùng Anh giảm 2.100 tỷ và ông Nguyễn Đăng Quang giảm 1.900 tỷ đồng.
Tài sản của nữ tỷ phú Nguyễn Thị Phương Thảo giảm ít nhất trong phiên giao dịch ngày hôm nay khi giảm khoảng 400 tỷ đồng, tương đương 1%. Cổ phiếu VJC ngày hôm nay giảm 0,3% còn cổ phiếu HDB giảm sàn.
Theo bảng xếp hạng Forbes, tài sản của tỷ phú Phạm Nhật Vượng đã giảm 728 triệu USD trong ngày hôm nay về mức 18,3 tỷ USD, xếp hạng 132 thế giới.
Mức giảm của các tỷ phú khác là tỷ phú Nguyễn Thị Phương Thảo giảm 68 triệu USD, tỷ phú Trần Đình Long giảm 199 triệu USD, tỷ phú Hồ Hùng Anh giảm 205 triệu USD và tỷ phú Nguyễn Đăng Quang giảm 88 triệu USD.
Với mức giảm 728 triệu USD, tỷ phú Phạm Nhật Vượng là tỷ phú có tài sản giảm mạnh nhất thế giới trong ngày hôm nay theo Forbes."
11,(20/10/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu lần 21.2025,https://cafef.vn/du-lieu/TCB-2320640/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-lan-212025.chn?utm_source=du-lieu,
12,(15/10/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu TCB năm 2025 lần 20,https://cafef.vn/du-lieu/TCB-2317579/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-nam-2025-lan-20.chn?utm_source=du-lieu,
13,(15/10/2025 00:00),TCB: Thông báo quyết định của NHNN về việc sửa đổi nội dung vốn điều lệ tại Giấy phép thành lập và hoạt động của TCB,https://cafef.vn/du-lieu/TCB-2317580/tcb-thong-bao-quyet-dinh-cua-nhnn-ve-viec-sua-doi-noi-dung-von-dieu-le-tai-giay-phep-thanh-lap-va-hoat-dong-cua-tcb.chn?utm_source=du-lieu,
14,(09/10/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu TCB năm 2025 lần 19,https://cafef.vn/du-lieu/TCB-2313575/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-nam-2025-lan-19.chn?utm_source=du-lieu,
15,(07/10/2025 07:52),"'Đế chế' của ông Phạm Nhật Vượng chỉ có 37,3% nhân sự nữ nhưng các nữ tướng chiếm 59%, ngân hàng là 'thánh địa' của giới nữ ngoại trừ Sacombank",https://cafef.vn/de-che-cua-ong-pham-nhat-vuong-chi-co-373-nhan-su-nu-nhung-cac-nu-tuong-chiem-59-ngan-hang-la-thanh-dia-cua-gioi-nu-ngoai-tru-sacombank-188251007075236181.chn?utm_source=du-lieu,"Theo Báo cáo thường niên 2024 của 21 doanh nghiệp có giá trị vốn hoá lớn nhất thị trường chứng khoán Việt Nam tại thời điểm 6/10/2025 (bỏ qua ACV và Viettel Global do không công bố cơ cấu lao động), trên tổng quy mô hơn 576.000 nhân sự, cán cân giới tính vẫn nghiêng về phía nam giới khi có 11/21 doanh nghiệp có tỷ lệ nhân sự nam ‘áp đảo’ so với nhân sự nữ, đặc biệt trong các lĩnh vực công nghiệp nặng và công nghệ.
Điển hình như Tập đoàn Hòa Phát (HPG) chỉ có chưa đầy 12% nhân sự là nữ giới, PV GAS (GAS) có 21% hay Vinamilk cũng chỉ có 24,8% nhân sự là nữ... do đặc thù công việc có yêu cầu về sức khỏe thể chất, điều kiện làm việc khắc nghiệt, môi trường làm việc ngoài trời…
Trong khi đó, khối ngân hàng là nơi có đông nhân sự nữ nhất, với tỷ lệ trên dưới 60%. Ngân hàng duy nhất có tỷ lệ nữ dưới 50% là Sacombank (STB) với 48,28%.
Tuy nhiên, khi đi sâu vào cơ cấu lãnh đạo, một ""nghịch lý"" thú vị đã xuất hiện, đặc biệt tại những tập đoàn đa ngành lớn nhất.
Tại Vingroup (VIC), dù lao động nữ chỉ chiếm 37,3% tổng số nhân sự, nhưng lại có đến 59% các vị trí quản lý tại tập đoàn này do phụ nữ nắm giữ. Câu chuyện ""nữ quyền"" tại Vingroup không chỉ thể hiện qua các con số mà còn là một phần trong triết lý dùng người của nhà sáng lập. Các vị trí lãnh đạo cao cấp nhất quanh Chủ tịch Phạm Nhật Vượng, từ tài chính, kinh doanh đến pháp lý, phần lớn đều là các ""nữ tướng"".
Lý giải về điều này, ông Vượng từng chia sẻ trong một buổi nói chuyện trước đây rằng phụ nữ có những thế mạnh đặc biệt ở vai trò quản trị. Ông cho rằng: ""Ở các cương vị như các cấp phó hay các nhà quản trị thì rõ ràng nữ tốt hơn... Ví dụ tài chính kế toán, pháp lý kinh doanh, là thế mạnh của phụ nữ. Cho nên đương nhiên những vị trí đó bao giờ chúng tôi cũng bổ nhiệm phụ nữ.""
Triết lý này đã biến Vingroup thành một ví dụ điển hình cho việc trao quyền cho các lãnh đạo nữ, bất kể tỷ lệ của họ trong tổng thể lực lượng lao động.
Nhưng điều này không diễn ra tại Vinhomes - công ty con phụ trách mảng bất động sản của Vingroup. Vinhomes có 34,2% lao động là nữ, và cũng chỉ có tỷ lệ nữ quản lý là 28,7%.
Ngược lại với Vingroup, tại Masan Group (MSN), dù tỷ lệ nhân sự nữ tới 62,4% nhưng tỷ lệ nữ quản lý chỉ chiếm 43%. Trong khi đó, tại Masan Consumer chứng kiến ‘nữ quyền’ lớn hơn khi tỷ lệ nhân sự nữ chỉ 35,3% nhưng nữ quản lý chiếm gần 43% số cán bộ quản lý.
Về phía các ngân hàng, Sacombank không chỉ có tỷ lệ nữ nhân sự thấp hơn hẳn các ngân hàng khác (dưới 50%) mà tỷ lệ nữ quản lý tại ngân hàng này cũng thấp nhất: 24,1% - con số này còn thấp hơn tại các công ty như Vinamilk, Vinhomes.
Một số ngân hàng có tỷ lệ nữ nhân sự cao, nhưng nữ quản lý lại thấp dưới 50% là LPBank (32,8%), MB (45%) và HDBank (43%).  Điều này cho thấy mặc dù ngành tài chính - ngân hàng thu hút một lượng lớn nhân sự nữ, con đường tiến tới các vị trí lãnh đạo cao nhất của họ vẫn còn nhiều thách thức hơn so với các đồng nghiệp nam.
Nhìn rộng ra toàn thị trường, trong báo cáo ""Giới và thị trường lao động ở Việt Nam"" của Tổ chức Lao động Quốc tế (ILO) năm 2021 cho biết, Việt Nam có tỷ lệ phụ nữ tham gia lực lượng lao động rất cao so với thế giới (trên 70%).
Tuy nhiên, phụ nữ Việt Nam vẫn phải đối mặt với sự bất bình đẳng về cơ hội và gánh vác ""trách nhiệm kép"" khi phải dành thời gian cho công việc không lương tại nhà nhiều hơn nam giới gấp đôi. Điều này ảnh hưởng trực tiếp đến sự phát triển nghề nghiệp của họ. ILO nhấn mạnh rằng dù phụ nữ chiếm gần một nửa lực lượng lao động, họ chỉ đảm nhận khoảng 1/4 các vị trí lãnh đạo, quản lý chung trên toàn thị trường."
16,(07/10/2025 00:00),TCB: Quyết định của HĐQT về việc thay đổi địa điểm PGD Yên Phong,https://cafef.vn/du-lieu/TCB-2311852/tcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-pgd-yen-phong.chn?utm_source=du-lieu,
17,(30/09/2025 00:00),TCB: Nghị quyết HĐQT phê duyệt hạn mức tín dụng cho Công ty TNHH Đầu tư BĐS Eurowindow Light City,https://cafef.vn/du-lieu/TCB-2307521/tcb-nghi-quyet-hdqt-phe-duyet-han-muc-tin-dung-cho-cong-ty-tnhh-dau-tu-bds-eurowindow-light-city.chn?utm_source=du-lieu,
18,(30/09/2025 00:00),TCB: Quyết định của HĐQT về việc thay đổi địa chỉ phòng GD Phan Xích Long,https://cafef.vn/du-lieu/TCB-2307606/tcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-chi-phong-gd-phan-xich-long.chn?utm_source=du-lieu,
19,(30/09/2025 00:00),TCB: Nghị quyết HĐQT về việc ký hợp đồng mau thẻ nạp Upoint do OMC cung cấp,https://cafef.vn/du-lieu/TCB-2307668/tcb-nghi-quyet-hdqt-ve-viec-ky-hop-dong-mau-the-nap-upoint-do-omc-cung-cap.chn?utm_source=du-lieu,
20,(29/09/2025 00:00),TCB: Nghị quyết HĐQT về việc cho Techcom Life mượn trụ sở làm Văn phòng tại Trần Duy Hưng,https://cafef.vn/du-lieu/TCB-2307292/tcb-nghi-quyet-hdqt-ve-viec-cho-techcom-life-muon-tru-so-lam-van-phong-tai-tran-duy-hung.chn?utm_source=du-lieu,
21,(25/09/2025 00:00),TCB: Nghị quyết HĐQT về việc ký kết thỏa thuận hợp tác toàn điện giữa TCB và Techcom Life,https://cafef.vn/du-lieu/TCB-2303606/tcb-nghi-quyet-hdqt-ve-viec-ky-ket-thoa-thuan-hop-tac-toan-dien-giua-tcb-va-techcom-life.chn?utm_source=du-lieu,
22,(25/09/2025 00:00),TCB: Nghị quyết HĐQT về việc cấp mới hạn mức PSE cho TCBS,https://cafef.vn/du-lieu/TCB-2303607/tcb-nghi-quyet-hdqt-ve-viec-cap-moi-han-muc-pse-cho-tcbs.chn?utm_source=du-lieu,
23,(25/09/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu TCB năm 2025 lần 17,https://cafef.vn/du-lieu/TCB-2304172/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-nam-2025-lan-17.chn?utm_source=du-lieu,
24,(25/09/2025 00:00),TCB: Nghị quyết HĐQT về việc TCBS tư vấn phát hành trái phiếu TCB năm 2025 lần 18,https://cafef.vn/du-lieu/TCB-2304189/tcb-nghi-quyet-hdqt-ve-viec-tcbs-tu-van-phat-hanh-trai-phieu-tcb-nam-2025-lan-18.chn?utm_source=du-lieu,
25,(24/09/2025 00:00),"TCB: 30.9.2025, ngày GDKHQ chi trả cổ tức năm 2024 bằng tiền (1.000 đ/cp)",https://cafef.vn/du-lieu/TCB-2303484/tcb-3092025-ngay-gdkhq-chi-tra-co-tuc-nam-2024-bang-tien-1000-dcp.chn?utm_source=du-lieu,
26,(18/09/2025 00:00),TCB: Ông Phạm Quang Thắng - Phó Tổng GĐ đã bán 520.000 cp,https://cafef.vn/du-lieu/TCB-2299365/tcb-ong-pham-quang-thang-pho-tong-gd-da-ban-520000-cp.chn?utm_source=du-lieu,
27,(17/09/2025 00:00),TCB: Quyết định của HĐQT về việc thành lập Chi nhánh Trảng Bom,https://cafef.vn/du-lieu/TCB-2298598/tcb-quyet-dinh-cua-hdqt-ve-viec-thanh-lap-chi-nhanh-trang-bom.chn?utm_source=du-lieu,
28,(17/09/2025 00:00),TCB: Quyết định của HĐQT về việc thành lập Chi nhánh Việt Yên,https://cafef.vn/du-lieu/TCB-2298599/tcb-quyet-dinh-cua-hdqt-ve-viec-thanh-lap-chi-nhanh-viet-yen.chn?utm_source=du-lieu,
29,(17/09/2025 00:00),TCB: Quyết định của HĐQT về việc thay đổi địa điểm Chi nhánh Nghệ An,https://cafef.vn/du-lieu/TCB-2298638/tcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-chi-nhanh-nghe-an.chn?utm_source=du-lieu,
30,(16/09/2025 00:00),TCB: Nghị quyết HĐQT về việc triển khai phương án chi trả cổ tức năm 2024 bằng tiền,https://cafef.vn/du-lieu/TCB-2298001/tcb-nghi-quyet-hdqt-ve-viec-trien-khai-phuong-an-chi-tra-co-tuc-nam-2024-bang-tien.chn?utm_source=du-lieu,
31,(15/09/2025 16:56),Techcombank chuẩn bị trả cổ tức bằng tiền mặt,https://cafef.vn/techcombank-chuan-bi-tra-co-tuc-bang-tien-mat-188250915165648313.chn?utm_source=du-lieu,"Hội đồng quản trị Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank – TCB) vừa có Nghị quyết thông qua việc triển khai phương án chi trả cổ tức năm 2024 bằng tiền mặt cho cổ đông hiện hữu.
Cụ thể, ngày đăng ký cuối cùng để thực hiện quyền là 01/10/2025, tỷ lệ chi trả cổ tức là 10%, tức 1 cổ phần nhận 1.000 đồng. Dự kiến quy mô chi trả cổ tức đợt này là 7.086 tỷ đồng và ngày thanh toán cổ tức là 22/10/2025.
Trước đó, kế hoạch chia cổ tức này đã được Đại hội đồng cổ đông thường niên Techcombank thông qua. Nguồn chi trả từ lợi nhuận chưa phân phối của ngân hàng sau khi trích lập các quỹ tính đến thời điểm ngày 31/12/2024. Lãnh đạo ngân hàng cho biết với kết quả kinh doanh khả quan ngay cả trong tình hình kinh tế nhiều biến động, Techcombank tin tưởng rằng, việc duy trì chính sách chi trả cổ tức từ nguồn lợi nhuận giữ lại, trong khi vẫn tiếp tục đà tăng trưởng kinh doanh cao trên mức trung bình ngành và đảm bảo tỷ lệ an toàn vốn cấp 1 từ 14-15% là hoàn toàn khả thi.
Trên thị trường chứng khoán, cổ phiếu TCB của Techcombank đóng cửa phiên giao dịch 15/9 ở giá 39.000 đồng/cp. Từ đầu năm đến nay, cổ phiếu TCB đã tăng giá 58%. Hiện vốn hóa Techcombank đạt hơn 276 nghìn tỷ đồng, tương đương với hơn 10 tỷ USD.
Ngoài Techcombank, một số ngân hàng khác cũng đang triển khai trả cổ tức. Trong đó, MSB đã chốt danh sách cổ đông ngày 9/9 để trả cổ tức bằng cổ phiếu tỷ lệ 20%. Kienlongbank chốt danh sách cổ đông ngày 25/9 để trả cổ tức bằng cổ phiếu với tỷ lệ lên tới 60%. Đây là mức chi trả cổ tức cao nhất toàn ngành ngân hàng trong năm 2025."
32,(15/09/2025 00:00),"TCB: Quyết định của HĐQT về việc thay đổi chi nhánh quản lý, địa điểm và tên của Phòng GD Nguyễn Chí Thanh",https://cafef.vn/du-lieu/TCB-2296400/tcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-chi-nhanh-quan-ly-dia-diem-va-ten-cua-phong-gd-nguyen-chi-thanh.chn?utm_source=du-lieu,
33,(15/09/2025 00:00),TCB: Quyết định của HĐQT về việc thay đổi địa điểm và tên phòng GD Nguyễn Oanh,https://cafef.vn/du-lieu/TCB-2296403/tcb-quyet-dinh-cua-hdqt-ve-viec-thay-doi-dia-diem-va-ten-phong-gd-nguyen-oanh.chn?utm_source=du-lieu,
